   2.0370 + 0.0000i   1.5708 - 0.3331i
   2.0390 + 0.0000i   1.5708 - 0.3307i
   2.0410 + 0.0000i   1.5708 - 0.3284i
   2.0430 + 0.0000i   1.5708 - 0.3259i
   2.0450 + 0.0000i   1.5708 - 0.3235i
   2.0470 + 0.0000i   1.5708 - 0.3211i
   2.0490 + 0.0000i   1.5708 - 0.3187i
   2.0511 + 0.0000i   1.5708 - 0.3162i
   2.0531 + 0.0000i   1.5708 - 0.3137i
   2.0551 + 0.0000i   1.5708 - 0.3113i
   2.0571 + 0.0000i   1.5708 - 0.3088i
   2.0591 + 0.0000i   1.5708 - 0.3063i
   2.0611 + 0.0000i   1.5708 - 0.3037i
   2.0631 + 0.0000i   1.5708 - 0.3012i
   2.0651 + 0.0000i   1.5708 - 0.2987i
   2.0671 + 0.0000i   1.5708 - 0.2961i
   2.0691 + 0.0000i   1.5708 - 0.2935i
   2.0711 + 0.0000i   1.5708 - 0.2909i
   2.0731 + 0.0000i   1.5708 - 0.2883i
   2.0751 + 0.0000i   1.5708 - 0.2857i
   2.0771 + 0.0000i   1.5708 - 0.2830i
   2.0791 + 0.0000i   1.5708 - 0.2804i
   2.0811 + 0.0000i   1.5708 - 0.2777i
   2.0831 + 0.0000i   1.5708 - 0.2750i
   2.0851 + 0.0000i   1.5708 - 0.2722i
   2.0871 + 0.0000i   1.5708 - 0.2695i
   2.0891 + 0.0000i   1.5708 - 0.2667i
   2.0911 + 0.0000i   1.5708 - 0.2639i
   2.0931 + 0.0000i   1.5708 - 0.2611i
   2.0951 + 0.0000i   1.5708 - 0.2583i
   2.0971 + 0.0000i   1.5708 - 0.2554i
   2.0991 + 0.0000i   1.5708 - 0.2526i
   2.1011 + 0.0000i   1.5708 - 0.2496i
   2.1031 + 0.0000i   1.5708 - 0.2467i
   2.1051 + 0.0000i   1.5708 - 0.2437i
   2.1071 + 0.0000i   1.5708 - 0.2407i
   2.1091 + 0.0000i   1.5708 - 0.2377i
   2.1111 + 0.0000i   1.5708 - 0.2347i
   2.1131 + 0.0000i   1.5708 - 0.2316i
   2.1151 + 0.0000i   1.5708 - 0.2285i
   2.1171 + 0.0000i   1.5708 - 0.2253i
   2.1191 + 0.0000i   1.5708 - 0.2221i
   2.1211 + 0.0000i   1.5708 - 0.2189i
   2.1231 + 0.0000i   1.5708 - 0.2156i
   2.1251 + 0.0000i   1.5708 - 0.2123i
   2.1271 + 0.0000i   1.5708 - 0.2089i
   2.1291 + 0.0000i   1.5708 - 0.2055i
   2.1311 + 0.0000i   1.5708 - 0.2020i
   2.1331 + 0.0000i   1.5708 - 0.1985i
   2.1351 + 0.0000i   1.5708 - 0.1950i
   2.1371 + 0.0000i   1.5708 - 0.1913i
   2.1391 + 0.0000i   1.5708 - 0.1877i
   2.1411 + 0.0000i   1.5708 - 0.1839i
   2.1431 + 0.0000i   1.5708 - 0.1801i
   2.1451 + 0.0000i   1.5708 - 0.1762i
   2.1471 + 0.0000i   1.5708 - 0.1722i
   2.1491 + 0.0000i   1.5708 - 0.1682i
   2.1512 + 0.0000i   1.5708 - 0.1640i
   2.1532 + 0.0000i   1.5708 - 0.1598i
   2.1552 + 0.0000i   1.5708 - 0.1555i
   2.1572 + 0.0000i   1.5708 - 0.1510i
   2.1592 + 0.0000i   1.5708 - 0.1464i
   2.1612 + 0.0000i   1.5708 - 0.1417i
   2.1632 + 0.0000i   1.5708 - 0.1368i
   2.1652 + 0.0000i   1.5708 - 0.1318i
   2.1672 + 0.0000i   1.5708 - 0.1265i
   2.1692 + 0.0000i   1.5708 - 0.1211i
   2.1712 + 0.0000i   1.5708 - 0.1154i
   2.1732 + 0.0000i   1.5708 - 0.1094i
   2.1752 + 0.0000i   1.5708 - 0.1031i
   2.1772 + 0.0000i   1.5708 - 0.0964i
   2.1792 + 0.0000i   1.5708 - 0.0893i
   2.1812 + 0.0000i   1.5708 - 0.0815i
   2.1832 + 0.0000i   1.5708 - 0.0729i
   2.1852 + 0.0000i   1.5708 - 0.0631i
   2.1872 + 0.0000i   1.5708 - 0.0516i
   2.1892 + 0.0000i   1.5708 - 0.0367i
   2.1912 + 0.0000i   1.5708 - 0.0053i
   2.1932   1.5350
   2.1952   1.5199
   2.1972   1.5083
   2.1992   1.4987
   2.2012   1.4901
   2.2032   1.4825
   2.2052   1.4754
   2.2072   1.4689
   2.2092   1.4627
   2.2112   1.4569
   2.2132   1.4514
   2.2152   1.4462
   2.2172   1.4411
   2.2192   1.4363
   2.2212   1.4316
   2.2232   1.4272
   2.2252   1.4228
   2.2272   1.4186
   2.2292   1.4145
   2.2312   1.4105
   2.2332   1.4066
   2.2352   1.4029
   2.2372   1.3992
   2.2392   1.3956
   2.2412   1.3921
   2.2432   1.3886
   2.2452   1.3852
   2.2472   1.3819
   2.2492   1.3787
   2.2513   1.3755
   2.2533   1.3724
   2.2553   1.3693
   2.2573   1.3663
   2.2593   1.3633
   2.2613   1.3604
   2.2633   1.3575
   2.2653   1.3547
   2.2673   1.3519
   2.2693   1.3491
   2.2713   1.3464
   2.2733   1.3438
   2.2753   1.3411
   2.2773   1.3385
   2.2793   1.3360
   2.2813   1.3334
   2.2833   1.3309
   2.2853   1.3284
   2.2873   1.3260
   2.2893   1.3236
   2.2913   1.3212
   2.2933   1.3188
   2.2953   1.3165
   2.2973   1.3142
   2.2993   1.3119
   2.3013   1.3097
   2.3033   1.3074
   2.3053   1.3052
   2.3073   1.3030
   2.3093   1.3009
   2.3113   1.2987
   2.3133   1.2966
   2.3153   1.2945
   2.3173   1.2924
   2.3193   1.2904
   2.3213   1.2883
   2.3233   1.2863
   2.3253   1.2843
   2.3273   1.2823
   2.3293   1.2803
   2.3313   1.2784
   2.3333   1.2764
   2.3353   1.2745
   2.3373   1.2726
   2.3393   1.2707
   2.3413   1.2688
   2.3433   1.2670
   2.3453   1.2651
   2.3473   1.2633
   2.3493   1.2615
   2.3514   1.2597
   2.3534   1.2579
   2.3554   1.2561
   2.3574   1.2544
   2.3594   1.2526
   2.3614   1.2509
   2.3634   1.2492
   2.3654   1.2474
   2.3674   1.2457
   2.3694   1.2441
   2.3714   1.2424
   2.3734   1.2407
   2.3754   1.2391
   2.3774   1.2374
   2.3794   1.2358
   2.3814   1.2342
   2.3834   1.2326
   2.3854   1.2310
   2.3874   1.2294
   2.3894   1.2278
   2.3914   1.2262
   2.3934   1.2247
   2.3954   1.2231
   2.3974   1.2216
   2.3994   1.2201
   2.4014   1.2185
   2.4034   1.2170
   2.4054   1.2155
   2.4074   1.2140
   2.4094   1.2126
   2.4114   1.2111
   2.4134   1.2096
   2.4154   1.2082
   2.4174   1.2067
   2.4194   1.2053
   2.4214   1.2038
   2.4234   1.2024
   2.4254   1.2010
   2.4274   1.1996
   2.4294   1.1982
   2.4314   1.1968
   2.4334   1.1954
   2.4354   1.1940
   2.4374   1.1926
   2.4394   1.1913
   2.4414   1.1899
   2.4434   1.1886
   2.4454   1.1872
   2.4474   1.1859
   2.4494   1.1846
   2.4515   1.1832
   2.4535   1.1819
   2.4555   1.1806
   2.4575   1.1793
   2.4595   1.1780
   2.4615   1.1767
   2.4635   1.1754
   2.4655   1.1742
   2.4675   1.1729
   2.4695   1.1716
   2.4715   1.1704
   2.4735   1.1691
   2.4755   1.1679
   2.4775   1.1666
   2.4795   1.1654
   2.4815   1.1642
   2.4835   1.1629
   2.4855   1.1617
   2.4875   1.1605
   2.4895   1.1593
   2.4915   1.1581
   2.4935   1.1569
   2.4955   1.1557
   2.4975   1.1545
   2.4995   1.1534
   2.5015   1.1522
   2.5035   1.1510
   2.5055   1.1499
   2.5075   1.1487
   2.5095   1.1475
   2.5115   1.1464
   2.5135   1.1452
   2.5155   1.1441
   2.5175   1.1430
   2.5195   1.1418
   2.5215   1.1407
   2.5235   1.1396
   2.5255   1.1385
   2.5275   1.1374
   2.5295   1.1363
   2.5315   1.1352
   2.5335   1.1341
   2.5355   1.1330
   2.5375   1.1319
   2.5395   1.1308
   2.5415   1.1297
   2.5435   1.1287
   2.5455   1.1276
   2.5475   1.1265
   2.5495   1.1255
   2.5516   1.1244
   2.5536   1.1233
   2.5556   1.1223
   2.5576   1.1212
   2.5596   1.1202
   2.5616   1.1192
   2.5636   1.1181
   2.5656   1.1171
   2.5676   1.1161
   2.5696   1.1151
   2.5716   1.1140
   2.5736   1.1130
   2.5756   1.1120
   2.5776   1.1110
   2.5796   1.1100
   2.5816   1.1090
   2.5836   1.1080
   2.5856   1.1070
   2.5876   1.1060
   2.5896   1.1050
   2.5916   1.1041
   2.5936   1.1031
   2.5956   1.1021
   2.5976   1.1011
   2.5996   1.1002
   2.6016   1.0992
   2.6036   1.0982
   2.6056   1.0973
   2.6076   1.0963
   2.6096   1.0954
   2.6116   1.0944
   2.6136   1.0935
   2.6156   1.0925
   2.6176   1.0916
   2.6196   1.0907
   2.6216   1.0897
   2.6236   1.0888
   2.6256   1.0879
   2.6276   1.0870
   2.6296   1.0860
   2.6316   1.0851
   2.6336   1.0842
   2.6356   1.0833
   2.6376   1.0824
   2.6396   1.0815
   2.6416   1.0806
   2.6436   1.0797
   2.6456   1.0788
   2.6476   1.0779
   2.6496   1.0770
   2.6517   1.0761
   2.6537   1.0752
   2.6557   1.0744
   2.6577   1.0735
   2.6597   1.0726
   2.6617   1.0717
   2.6637   1.0709
   2.6657   1.0700
   2.6677   1.0691
   2.6697   1.0683
   2.6717   1.0674
   2.6737   1.0666
   2.6757   1.0657
   2.6777   1.0649
   2.6797   1.0640
   2.6817   1.0632
   2.6837   1.0623
   2.6857   1.0615
   2.6877   1.0606
   2.6897   1.0598
   2.6917   1.0590
   2.6937   1.0581
   2.6957   1.0573
   2.6977   1.0565
   2.6997   1.0557
   2.7017   1.0548
   2.7037   1.0540
   2.7057   1.0532
   2.7077   1.0524
   2.7097   1.0516
   2.7117   1.0508
   2.7137   1.0500
   2.7157   1.0492
   2.7177   1.0484
   2.7197   1.0476
   2.7217   1.0468
   2.7237   1.0460
   2.7257   1.0452
   2.7277   1.0444
   2.7297   1.0436
   2.7317   1.0428
   2.7337   1.0420
   2.7357   1.0413
   2.7377   1.0405
   2.7397   1.0397
   2.7417   1.0389
   2.7437   1.0382
   2.7457   1.0374
   2.7477   1.0366
   2.7497   1.0358
   2.7518   1.0351
   2.7538   1.0343
   2.7558   1.0336
   2.7578   1.0328
   2.7598   1.0320
   2.7618   1.0313
   2.7638   1.0305
   2.7658   1.0298
   2.7678   1.0290
   2.7698   1.0283
   2.7718   1.0276
   2.7738   1.0268
   2.7758   1.0261
   2.7778   1.0253
   2.7798   1.0246
   2.7818   1.0239
   2.7838   1.0231
   2.7858   1.0224
   2.7878   1.0217
   2.7898   1.0210
   2.7918   1.0202
   2.7938   1.0195
   2.7958   1.0188
   2.7978   1.0181
   2.7998   1.0173
   2.8018   1.0166
   2.8038   1.0159
   2.8058   1.0152
   2.8078   1.0145
   2.8098   1.0138
   2.8118   1.0131
   2.8138   1.0124
   2.8158   1.0117
   2.8178   1.0110
   2.8198   1.0103
   2.8218   1.0096
   2.8238   1.0089
   2.8258   1.0082
   2.8278   1.0075
   2.8298   1.0068
   2.8318   1.0061
   2.8338   1.0054
   2.8358   1.0047
   2.8378   1.0041
   2.8398   1.0034
   2.8418   1.0027
   2.8438   1.0020
   2.8458   1.0013
   2.8478   1.0007
   2.84985   1.00000
   2.85185   0.99932
   2.85385   0.99865
   2.85586   0.99798
   2.85786   0.99732
   2.85986   0.99665
   2.86186   0.99599
   2.86386   0.99533
   2.86587   0.99466
   2.86787   0.99400
   2.86987   0.99335
   2.87187   0.99269
   2.87387   0.99204
   2.87588   0.99138
   2.87788   0.99073
   2.87988   0.99008
   2.88188   0.98943
   2.88388   0.98878
   2.88589   0.98814
   2.88789   0.98749
   2.88989   0.98685
   2.89189   0.98621
   2.89389   0.98557
   2.89590   0.98493
   2.89790   0.98430
   2.89990   0.98366
   2.90190   0.98303
   2.90390   0.98239
   2.90591   0.98176
   2.90791   0.98113
   2.90991   0.98050
   2.91191   0.97988
   2.91391   0.97925
   2.91592   0.97863
   2.91792   0.97801
   2.91992   0.97738
   2.92192   0.97676
   2.92392   0.97615
   2.92593   0.97553
   2.92793   0.97491
   2.92993   0.97430
   2.93193   0.97369
   2.93393   0.97307
   2.93594   0.97246
   2.93794   0.97185
   2.93994   0.97125
   2.94194   0.97064
   2.94394   0.97003
   2.94595   0.96943
   2.94795   0.96883
   2.94995   0.96823
   2.95195   0.96763
   2.95395   0.96703
   2.95596   0.96643
   2.95796   0.96583
   2.95996   0.96524
   2.96196   0.96465
   2.96396   0.96405
   2.96597   0.96346
   2.96797   0.96287
   2.96997   0.96228
   2.97197   0.96170
   2.97397   0.96111
   2.97598   0.96052
   2.97798   0.95994
   2.97998   0.95936
   2.98198   0.95878
   2.98398   0.95820
   2.98599   0.95762
   2.98799   0.95704
   2.98999   0.95646
   2.99199   0.95589
   2.99399   0.95531
   2.99600   0.95474
   2.99800   0.95417
   3.00000   0.95360
