   1.50000 + 0.00000i  -0.46697 + 0.00000i
   1.50100 + 0.00000i  -0.46342 + 0.00000i
   1.50200 + 0.00000i  -0.45989 + 0.00000i
   1.50300 + 0.00000i  -0.45638 + 0.00000i
   1.50400 + 0.00000i  -0.45289 + 0.00000i
   1.50500 + 0.00000i  -0.44942 + 0.00000i
   1.50600 + 0.00000i  -0.44597 + 0.00000i
   1.50700 + 0.00000i  -0.44254 + 0.00000i
   1.50800 + 0.00000i  -0.43913 + 0.00000i
   1.50900 + 0.00000i  -0.43574 + 0.00000i
   1.51000 + 0.00000i  -0.43236 + 0.00000i
   1.51100 + 0.00000i  -0.42901 + 0.00000i
   1.51200 + 0.00000i  -0.42567 + 0.00000i
   1.51300 + 0.00000i  -0.42235 + 0.00000i
   1.51400 + 0.00000i  -0.41905 + 0.00000i
   1.51500 + 0.00000i  -0.41577 + 0.00000i
   1.51600 + 0.00000i  -0.41251 + 0.00000i
   1.51700 + 0.00000i  -0.40926 + 0.00000i
   1.51800 + 0.00000i  -0.40603 + 0.00000i
   1.51900 + 0.00000i  -0.40282 + 0.00000i
   1.52000 + 0.00000i  -0.39962 + 0.00000i
   1.52100 + 0.00000i  -0.39644 + 0.00000i
   1.52200 + 0.00000i  -0.39328 + 0.00000i
   1.52300 + 0.00000i  -0.39013 + 0.00000i
   1.52400 + 0.00000i  -0.38700 + 0.00000i
   1.52500 + 0.00000i  -0.38389 + 0.00000i
   1.52600 + 0.00000i  -0.38079 + 0.00000i
   1.52700 + 0.00000i  -0.37771 + 0.00000i
   1.52800 + 0.00000i  -0.37465 + 0.00000i
   1.52900 + 0.00000i  -0.37160 + 0.00000i
   1.53000 + 0.00000i  -0.36856 + 0.00000i
   1.53100 + 0.00000i  -0.36554 + 0.00000i
   1.53200 + 0.00000i  -0.36254 + 0.00000i
   1.53300 + 0.00000i  -0.35955 + 0.00000i
   1.53400 + 0.00000i  -0.35657 + 0.00000i
   1.53500 + 0.00000i  -0.35361 + 0.00000i
   1.53600 + 0.00000i  -0.35067 + 0.00000i
   1.53700 + 0.00000i  -0.34774 + 0.00000i
   1.53800 + 0.00000i  -0.34482 + 0.00000i
   1.53900 + 0.00000i  -0.34192 + 0.00000i
   1.54000 + 0.00000i  -0.33903 + 0.00000i
   1.54100 + 0.00000i  -0.33615 + 0.00000i
   1.54200 + 0.00000i  -0.33329 + 0.00000i
   1.54300 + 0.00000i  -0.33044 + 0.00000i
   1.54400 + 0.00000i  -0.32761 + 0.00000i
   1.54500 + 0.00000i  -0.32479 + 0.00000i
   1.54600 + 0.00000i  -0.32198 + 0.00000i
   1.54700 + 0.00000i  -0.31918 + 0.00000i
   1.54800 + 0.00000i  -0.31640 + 0.00000i
   1.54900 + 0.00000i  -0.31363 + 0.00000i
   1.55000 + 0.00000i  -0.31088 + 0.00000i
   1.55100 + 0.00000i  -0.30813 + 0.00000i
   1.55200 + 0.00000i  -0.30540 + 0.00000i
   1.55300 + 0.00000i  -0.30268 + 0.00000i
   1.55400 + 0.00000i  -0.29998 + 0.00000i
   1.55500 + 0.00000i  -0.29729 + 0.00000i
   1.55600 + 0.00000i  -0.29460 + 0.00000i
   1.55700 + 0.00000i  -0.29193 + 0.00000i
   1.55800 + 0.00000i  -0.28928 + 0.00000i
   1.55900 + 0.00000i  -0.28663 + 0.00000i
   1.56000 + 0.00000i  -0.28400 + 0.00000i
   1.56100 + 0.00000i  -0.28137 + 0.00000i
   1.56200 + 0.00000i  -0.27876 + 0.00000i
   1.56300 + 0.00000i  -0.27616 + 0.00000i
   1.56400 + 0.00000i  -0.27358 + 0.00000i
   1.56500 + 0.00000i  -0.27100 + 0.00000i
   1.56600 + 0.00000i  -0.26843 + 0.00000i
   1.56700 + 0.00000i  -0.26588 + 0.00000i
   1.56800 + 0.00000i  -0.26334 + 0.00000i
   1.56900 + 0.00000i  -0.26080 + 0.00000i
   1.57000 + 0.00000i  -0.25828 + 0.00000i
   1.57100 + 0.00000i  -0.25577 + 0.00000i
   1.57200 + 0.00000i  -0.25327 + 0.00000i
   1.57300 + 0.00000i  -0.25078 + 0.00000i
   1.57400 + 0.00000i  -0.24830 + 0.00000i
   1.57500 + 0.00000i  -0.24583 + 0.00000i
   1.57600 + 0.00000i  -0.24338 + 0.00000i
   1.57700 + 0.00000i  -0.24093 + 0.00000i
   1.57800 + 0.00000i  -0.23849 + 0.00000i
   1.57900 + 0.00000i  -0.23606 + 0.00000i
   1.58000 + 0.00000i  -0.23365 + 0.00000i
   1.58100 + 0.00000i  -0.23124 + 0.00000i
   1.58200 + 0.00000i  -0.22884 + 0.00000i
   1.58300 + 0.00000i  -0.22645 + 0.00000i
   1.58400 + 0.00000i  -0.22407 + 0.00000i
   1.58500 + 0.00000i  -0.22170 + 0.00000i
   1.58600 + 0.00000i  -0.21935 + 0.00000i
   1.58700 + 0.00000i  -0.21700 + 0.00000i
   1.58800 + 0.00000i  -0.21466 + 0.00000i
   1.58900 + 0.00000i  -0.21232 + 0.00000i
   1.59000 + 0.00000i  -0.21000 + 0.00000i
   1.59100 + 0.00000i  -0.20769 + 0.00000i
   1.59200 + 0.00000i  -0.20539 + 0.00000i
   1.59300 + 0.00000i  -0.20309 + 0.00000i
   1.59400 + 0.00000i  -0.20081 + 0.00000i
   1.59500 + 0.00000i  -0.19853 + 0.00000i
   1.59600 + 0.00000i  -0.19627 + 0.00000i
   1.59700 + 0.00000i  -0.19401 + 0.00000i
   1.59800 + 0.00000i  -0.19176 + 0.00000i
   1.59900 + 0.00000i  -0.18952 + 0.00000i
   1.60000 + 0.00000i  -0.18729 + 0.00000i
   1.60100 + 0.00000i  -0.18506 + 0.00000i
   1.60200 + 0.00000i  -0.18285 + 0.00000i
   1.60300 + 0.00000i  -0.18064 + 0.00000i
   1.60400 + 0.00000i  -0.17844 + 0.00000i
   1.60500 + 0.00000i  -0.17625 + 0.00000i
   1.60600 + 0.00000i  -0.17407 + 0.00000i
   1.60700 + 0.00000i  -0.17190 + 0.00000i
   1.60800 + 0.00000i  -0.16974 + 0.00000i
   1.60900 + 0.00000i  -0.16758 + 0.00000i
   1.61000 + 0.00000i  -0.16543 + 0.00000i
   1.61100 + 0.00000i  -0.16329 + 0.00000i
   1.61200 + 0.00000i  -0.16116 + 0.00000i
   1.61300 + 0.00000i  -0.15903 + 0.00000i
   1.61400 + 0.00000i  -0.15692 + 0.00000i
   1.61500 + 0.00000i  -0.15481 + 0.00000i
   1.61600 + 0.00000i  -0.15271 + 0.00000i
   1.61700 + 0.00000i  -0.15061 + 0.00000i
   1.61800 + 0.00000i  -0.14853 + 0.00000i
   1.61900 + 0.00000i  -0.14645 + 0.00000i
   1.62000 + 0.00000i  -0.14438 + 0.00000i
   1.62100 + 0.00000i  -0.14232 + 0.00000i
   1.62200 + 0.00000i  -0.14026 + 0.00000i
   1.62300 + 0.00000i  -0.13822 + 0.00000i
   1.62400 + 0.00000i  -0.13618 + 0.00000i
   1.62500 + 0.00000i  -0.13414 + 0.00000i
   1.62600 + 0.00000i  -0.13212 + 0.00000i
   1.62700 + 0.00000i  -0.13010 + 0.00000i
   1.62800 + 0.00000i  -0.12809 + 0.00000i
   1.62900 + 0.00000i  -0.12608 + 0.00000i
   1.63000 + 0.00000i  -0.12409 + 0.00000i
   1.63100 + 0.00000i  -0.12210 + 0.00000i
   1.63200 + 0.00000i  -0.12011 + 0.00000i
   1.63300 + 0.00000i  -0.11814 + 0.00000i
   1.63400 + 0.00000i  -0.11617 + 0.00000i
   1.63500 + 0.00000i  -0.11420 + 0.00000i
   1.63600 + 0.00000i  -0.11225 + 0.00000i
   1.63700 + 0.00000i  -0.11030 + 0.00000i
   1.63800 + 0.00000i  -0.10836 + 0.00000i
   1.63900 + 0.00000i  -0.10642 + 0.00000i
   1.64000 + 0.00000i  -0.10450 + 0.00000i
   1.64100 + 0.00000i  -0.10257 + 0.00000i
   1.64200 + 0.00000i  -0.10066 + 0.00000i
   1.64300 + 0.00000i  -0.09875 + 0.00000i
   1.64400 + 0.00000i  -0.09685 + 0.00000i
   1.64500 + 0.00000i  -0.09495 + 0.00000i
   1.64600 + 0.00000i  -0.09306 + 0.00000i
   1.64700 + 0.00000i  -0.09118 + 0.00000i
   1.64800 + 0.00000i  -0.08931 + 0.00000i
   1.64900 + 0.00000i  -0.08744 + 0.00000i
   1.65000 + 0.00000i  -0.08557 + 0.00000i
   1.65100 + 0.00000i  -0.08372 + 0.00000i
   1.65200 + 0.00000i  -0.08186 + 0.00000i
   1.65300 + 0.00000i  -0.08002 + 0.00000i
   1.65400 + 0.00000i  -0.07818 + 0.00000i
   1.65500 + 0.00000i  -0.07635 + 0.00000i
   1.65600 + 0.00000i  -0.07452 + 0.00000i
   1.65700 + 0.00000i  -0.07270 + 0.00000i
   1.65800 + 0.00000i  -0.07089 + 0.00000i
   1.65900 + 0.00000i  -0.06908 + 0.00000i
   1.66000 + 0.00000i  -0.06728 + 0.00000i
   1.66100 + 0.00000i  -0.06548 + 0.00000i
   1.66200 + 0.00000i  -0.06369 + 0.00000i
   1.66300 + 0.00000i  -0.06190 + 0.00000i
   1.66400 + 0.00000i  -0.06012 + 0.00000i
   1.66500 + 0.00000i  -0.05835 + 0.00000i
   1.66600 + 0.00000i  -0.05658 + 0.00000i
   1.66700 + 0.00000i  -0.05482 + 0.00000i
   1.66800 + 0.00000i  -0.05307 + 0.00000i
   1.66900 + 0.00000i  -0.05132 + 0.00000i
   1.67000 + 0.00000i  -0.04957 + 0.00000i
   1.67100 + 0.00000i  -0.04783 + 0.00000i
   1.67200 + 0.00000i  -0.04610 + 0.00000i
   1.67300 + 0.00000i  -0.04437 + 0.00000i
   1.67400 + 0.00000i  -0.04265 + 0.00000i
   1.67500 + 0.00000i  -0.04093 + 0.00000i
   1.67600 + 0.00000i  -0.03922 + 0.00000i
   1.67700 + 0.00000i  -0.03751 + 0.00000i
   1.67800 + 0.00000i  -0.03581 + 0.00000i
   1.67900 + 0.00000i  -0.03412 + 0.00000i
   1.68000 + 0.00000i  -0.03243 + 0.00000i
   1.68100 + 0.00000i  -0.03074 + 0.00000i
   1.68200 + 0.00000i  -0.02906 + 0.00000i
   1.68300 + 0.00000i  -0.02739 + 0.00000i
   1.68400 + 0.00000i  -0.02572 + 0.00000i
   1.68500 + 0.00000i  -0.02405 + 0.00000i
   1.68600 + 0.00000i  -0.02239 + 0.00000i
   1.68700 + 0.00000i  -0.02074 + 0.00000i
   1.68800 + 0.00000i  -0.01909 + 0.00000i
   1.68900 + 0.00000i  -0.01745 + 0.00000i
   1.69000 + 0.00000i  -0.01581 + 0.00000i
   1.69100 + 0.00000i  -0.01418 + 0.00000i
   1.69200 + 0.00000i  -0.01255 + 0.00000i
   1.69300 + 0.00000i  -0.01093 + 0.00000i
   1.69400 + 0.00000i  -0.00931 + 0.00000i
   1.69500 + 0.00000i  -0.00769 + 0.00000i
   1.69600 + 0.00000i  -0.00608 + 0.00000i
   1.69700 + 0.00000i  -0.00448 + 0.00000i
   1.69800 + 0.00000i  -0.00288 + 0.00000i
   1.69900 + 0.00000i  -0.00129 + 0.00000i
   1.70000 + 0.00000i   0.00030 + 0.00000i
   1.70100 + 0.00000i   0.00189 + 0.00000i
   1.70200 + 0.00000i   0.00347 + 0.00000i
   1.70300 + 0.00000i   0.00504 + 0.00000i
   1.70400 + 0.00000i   0.00661 + 0.00000i
   1.70500 + 0.00000i   0.00818 + 0.00000i
   1.70600 + 0.00000i   0.00974 + 0.00000i
   1.70700 + 0.00000i   0.01129 + 0.00000i
   1.70800 + 0.00000i   0.01285 + 0.00000i
   1.70900 + 0.00000i   0.01439 + 0.00000i
   1.71000 + 0.00000i   0.01594 + 0.00000i
   1.71100 + 0.00000i   0.01747 + 0.00000i
   1.71200 + 0.00000i   0.01901 + 0.00000i
   1.71300 + 0.00000i   0.02054 + 0.00000i
   1.71400 + 0.00000i   0.02206 + 0.00000i
   1.71500 + 0.00000i   0.02358 + 0.00000i
   1.71600 + 0.00000i   0.02510 + 0.00000i
   1.71700 + 0.00000i   0.02661 + 0.00000i
   1.71800 + 0.00000i   0.02812 + 0.00000i
   1.71900 + 0.00000i   0.02962 + 0.00000i
   1.72000 + 0.00000i   0.03112 + 0.00000i
   1.72100 + 0.00000i   0.03261 + 0.00000i
   1.72200 + 0.00000i   0.03410 + 0.00000i
   1.72300 + 0.00000i   0.03558 + 0.00000i
   1.72400 + 0.00000i   0.03707 + 0.00000i
   1.72500 + 0.00000i   0.03854 + 0.00000i
   1.72600 + 0.00000i   0.04002 + 0.00000i
   1.72700 + 0.00000i   0.04148 + 0.00000i
   1.72800 + 0.00000i   0.04295 + 0.00000i
   1.72900 + 0.00000i   0.04441 + 0.00000i
   1.73000 + 0.00000i   0.04586 + 0.00000i
   1.73100 + 0.00000i   0.04732 + 0.00000i
   1.73200 + 0.00000i   0.04876 + 0.00000i
   1.73300 + 0.00000i   0.05021 + 0.00000i
   1.73400 + 0.00000i   0.05165 + 0.00000i
   1.73500 + 0.00000i   0.05308 + 0.00000i
   1.73600 + 0.00000i   0.05451 + 0.00000i
   1.73700 + 0.00000i   0.05594 + 0.00000i
   1.73800 + 0.00000i   0.05736 + 0.00000i
   1.73900 + 0.00000i   0.05878 + 0.00000i
   1.74000 + 0.00000i   0.06020 + 0.00000i
   1.74100 + 0.00000i   0.06161 + 0.00000i
   1.74200 + 0.00000i   0.06302 + 0.00000i
   1.74300 + 0.00000i   0.06442 + 0.00000i
   1.74400 + 0.00000i   0.06582 + 0.00000i
   1.74500 + 0.00000i   0.06722 + 0.00000i
   1.74600 + 0.00000i   0.06861 + 0.00000i
   1.74700 + 0.00000i   0.07000 + 0.00000i
   1.74800 + 0.00000i   0.07138 + 0.00000i
   1.74900 + 0.00000i   0.07276 + 0.00000i
   1.75000 + 0.00000i   0.07414 + 0.00000i
   1.75100 + 0.00000i   0.07551 + 0.00000i
   1.75200 + 0.00000i   0.07688 + 0.00000i
   1.75300 + 0.00000i   0.07825 + 0.00000i
   1.75400 + 0.00000i   0.07961 + 0.00000i
   1.75500 + 0.00000i   0.08097 + 0.00000i
   1.75600 + 0.00000i   0.08232 + 0.00000i
   1.75700 + 0.00000i   0.08367 + 0.00000i
   1.75800 + 0.00000i   0.08502 + 0.00000i
   1.75900 + 0.00000i   0.08636 + 0.00000i
   1.76000 + 0.00000i   0.08770 + 0.00000i
   1.76100 + 0.00000i   0.08904 + 0.00000i
   1.76200 + 0.00000i   0.09037 + 0.00000i
   1.76300 + 0.00000i   0.09170 + 0.00000i
   1.76400 + 0.00000i   0.09303 + 0.00000i
   1.76500 + 0.00000i   0.09435 + 0.00000i
   1.76600 + 0.00000i   0.09567 + 0.00000i
   1.76700 + 0.00000i   0.09698 + 0.00000i
   1.76800 + 0.00000i   0.09829 + 0.00000i
   1.76900 + 0.00000i   0.09960 + 0.00000i
   1.77000 + 0.00000i   0.10091 + 0.00000i
   1.77100 + 0.00000i   0.10221 + 0.00000i
   1.77200 + 0.00000i   0.10351 + 0.00000i
   1.77300 + 0.00000i   0.10480 + 0.00000i
   1.77400 + 0.00000i   0.10609 + 0.00000i
   1.77500 + 0.00000i   0.10738 + 0.00000i
   1.77600 + 0.00000i   0.10866 + 0.00000i
   1.77700 + 0.00000i   0.10994 + 0.00000i
   1.77800 + 0.00000i   0.11122 + 0.00000i
   1.77900 + 0.00000i   0.11249 + 0.00000i
   1.78000 + 0.00000i   0.11377 + 0.00000i
   1.78100 + 0.00000i   0.11503 + 0.00000i
   1.78200 + 0.00000i   0.11630 + 0.00000i
   1.78300 + 0.00000i   0.11756 + 0.00000i
   1.78400 + 0.00000i   0.11882 + 0.00000i
   1.78500 + 0.00000i   0.12007 + 0.00000i
   1.78600 + 0.00000i   0.12132 + 0.00000i
   1.78700 + 0.00000i   0.12257 + 0.00000i
   1.78800 + 0.00000i   0.12381 + 0.00000i
   1.78900 + 0.00000i   0.12506 + 0.00000i
   1.79000 + 0.00000i   0.12629 + 0.00000i
   1.79100 + 0.00000i   0.12753 + 0.00000i
   1.79200 + 0.00000i   0.12876 + 0.00000i
   1.79300 + 0.00000i   0.12999 + 0.00000i
   1.79400 + 0.00000i   0.13122 + 0.00000i
   1.79500 + 0.00000i   0.13244 + 0.00000i
   1.79600 + 0.00000i   0.13366 + 0.00000i
   1.79700 + 0.00000i   0.13487 + 0.00000i
   1.79800 + 0.00000i   0.13609 + 0.00000i
   1.79900 + 0.00000i   0.13730 + 0.00000i
   1.80000 + 0.00000i   0.13850 + 0.00000i
   1.80100 + 0.00000i   0.13971 + 0.00000i
   1.80200 + 0.00000i   0.14091 + 0.00000i
   1.80300 + 0.00000i   0.14211 + 0.00000i
   1.80400 + 0.00000i   0.14330 + 0.00000i
   1.80500 + 0.00000i   0.14449 + 0.00000i
   1.80600 + 0.00000i   0.14568 + 0.00000i
   1.80700 + 0.00000i   0.14687 + 0.00000i
   1.80800 + 0.00000i   0.14805 + 0.00000i
   1.80900 + 0.00000i   0.14923 + 0.00000i
   1.81000 + 0.00000i   0.15041 + 0.00000i
   1.81100 + 0.00000i   0.15158 + 0.00000i
   1.81200 + 0.00000i   0.15276 + 0.00000i
   1.81300 + 0.00000i   0.15392 + 0.00000i
   1.81400 + 0.00000i   0.15509 + 0.00000i
   1.81500 + 0.00000i   0.15625 + 0.00000i
   1.81600 + 0.00000i   0.15741 + 0.00000i
   1.81700 + 0.00000i   0.15857 + 0.00000i
   1.81800 + 0.00000i   0.15972 + 0.00000i
   1.81900 + 0.00000i   0.16088 + 0.00000i
   1.82000 + 0.00000i   0.16202 + 0.00000i
   1.82100 + 0.00000i   0.16317 + 0.00000i
   1.82200 + 0.00000i   0.16431 + 0.00000i
   1.82300 + 0.00000i   0.16545 + 0.00000i
   1.82400 + 0.00000i   0.16659 + 0.00000i
   1.82500 + 0.00000i   0.16772 + 0.00000i
   1.82600 + 0.00000i   0.16886 + 0.00000i
   1.82700 + 0.00000i   0.16999 + 0.00000i
   1.82800 + 0.00000i   0.17111 + 0.00000i
   1.82900 + 0.00000i   0.17224 + 0.00000i
   1.83000 + 0.00000i   0.17336 + 0.00000i
   1.83100 + 0.00000i   0.17447 + 0.00000i
   1.83200 + 0.00000i   0.17559 + 0.00000i
   1.83300 + 0.00000i   0.17670 + 0.00000i
   1.83400 + 0.00000i   0.17781 + 0.00000i
   1.83500 + 0.00000i   0.17892 + 0.00000i
   1.83600 + 0.00000i   0.18002 + 0.00000i
   1.83700 + 0.00000i   0.18113 + 0.00000i
   1.83800 + 0.00000i   0.18223 + 0.00000i
   1.83900 + 0.00000i   0.18332 + 0.00000i
   1.84000 + 0.00000i   0.18442 + 0.00000i
   1.84100 + 0.00000i   0.18551 + 0.00000i
   1.84200 + 0.00000i   0.18660 + 0.00000i
   1.84300 + 0.00000i   0.18768 + 0.00000i
   1.84400 + 0.00000i   0.18877 + 0.00000i
   1.84500 + 0.00000i   0.18985 + 0.00000i
   1.84600 + 0.00000i   0.19093 + 0.00000i
   1.84700 + 0.00000i   0.19200 + 0.00000i
   1.84800 + 0.00000i   0.19308 + 0.00000i
   1.84900 + 0.00000i   0.19415 + 0.00000i
   1.85000 + 0.00000i   0.19522 + 0.00000i
   1.85100 + 0.00000i   0.19628 + 0.00000i
   1.85200 + 0.00000i   0.19735 + 0.00000i
   1.85300 + 0.00000i   0.19841 + 0.00000i
   1.85400 + 0.00000i   0.19947 + 0.00000i
   1.85500 + 0.00000i   0.20052 + 0.00000i
   1.85600 + 0.00000i   0.20157 + 0.00000i
   1.85700 + 0.00000i   0.20263 + 0.00000i
   1.85800 + 0.00000i   0.20367 + 0.00000i
   1.85900 + 0.00000i   0.20472 + 0.00000i
   1.86000 + 0.00000i   0.20576 + 0.00000i
   1.86100 + 0.00000i   0.20681 + 0.00000i
   1.86200 + 0.00000i   0.20784 + 0.00000i
   1.86300 + 0.00000i   0.20888 + 0.00000i
   1.86400 + 0.00000i   0.20992 + 0.00000i
   1.86500 + 0.00000i   0.21095 + 0.00000i
   1.86600 + 0.00000i   0.21198 + 0.00000i
   1.86700 + 0.00000i   0.21300 + 0.00000i
   1.86800 + 0.00000i   0.21403 + 0.00000i
   1.86900 + 0.00000i   0.21505 + 0.00000i
   1.87000 + 0.00000i   0.21607 + 0.00000i
   1.87100 + 0.00000i   0.21709 + 0.00000i
   1.87200 + 0.00000i   0.21810 + 0.00000i
   1.87300 + 0.00000i   0.21912 + 0.00000i
   1.87400 + 0.00000i   0.22013 + 0.00000i
   1.87500 + 0.00000i   0.22113 + 0.00000i
   1.87600 + 0.00000i   0.22214 + 0.00000i
   1.87700 + 0.00000i   0.22314 + 0.00000i
   1.87800 + 0.00000i   0.22415 + 0.00000i
   1.87900 + 0.00000i   0.22514 + 0.00000i
   1.88000 + 0.00000i   0.22614 + 0.00000i
   1.88100 + 0.00000i   0.22714 + 0.00000i
   1.88200 + 0.00000i   0.22813 + 0.00000i
   1.88300 + 0.00000i   0.22912 + 0.00000i
   1.88400 + 0.00000i   0.23011 + 0.00000i
   1.88500 + 0.00000i   0.23109 + 0.00000i
   1.88600 + 0.00000i   0.23207 + 0.00000i
   1.88700 + 0.00000i   0.23306 + 0.00000i
   1.88800 + 0.00000i   0.23403 + 0.00000i
   1.88900 + 0.00000i   0.23501 + 0.00000i
   1.89000 + 0.00000i   0.23599 + 0.00000i
   1.89100 + 0.00000i   0.23696 + 0.00000i
   1.89200 + 0.00000i   0.23793 + 0.00000i
   1.89300 + 0.00000i   0.23890 + 0.00000i
   1.89400 + 0.00000i   0.23986 + 0.00000i
   1.89500 + 0.00000i   0.24083 + 0.00000i
   1.89600 + 0.00000i   0.24179 + 0.00000i
   1.89700 + 0.00000i   0.24275 + 0.00000i
   1.89800 + 0.00000i   0.24370 + 0.00000i
   1.89900 + 0.00000i   0.24466 + 0.00000i
   1.90000 + 0.00000i   0.24561 + 0.00000i
   1.90100 + 0.00000i   0.24656 + 0.00000i
   1.90200 + 0.00000i   0.24751 + 0.00000i
   1.90300 + 0.00000i   0.24846 + 0.00000i
   1.90400 + 0.00000i   0.24940 + 0.00000i
   1.90500 + 0.00000i   0.25035 + 0.00000i
   1.90600 + 0.00000i   0.25129 + 0.00000i
   1.90700 + 0.00000i   0.25223 + 0.00000i
   1.90800 + 0.00000i   0.25316 + 0.00000i
   1.90900 + 0.00000i   0.25410 + 0.00000i
   1.91000 + 0.00000i   0.25503 + 0.00000i
   1.91100 + 0.00000i   0.25596 + 0.00000i
   1.91200 + 0.00000i   0.25689 + 0.00000i
   1.91300 + 0.00000i   0.25781 + 0.00000i
   1.91400 + 0.00000i   0.25874 + 0.00000i
   1.91500 + 0.00000i   0.25966 + 0.00000i
   1.91600 + 0.00000i   0.26058 + 0.00000i
   1.91700 + 0.00000i   0.26150 + 0.00000i
   1.91800 + 0.00000i   0.26241 + 0.00000i
   1.91900 + 0.00000i   0.26333 + 0.00000i
   1.92000 + 0.00000i   0.26424 + 0.00000i
   1.92100 + 0.00000i   0.26515 + 0.00000i
   1.92200 + 0.00000i   0.26606 + 0.00000i
   1.92300 + 0.00000i   0.26696 + 0.00000i
   1.92400 + 0.00000i   0.26787 + 0.00000i
   1.92500 + 0.00000i   0.26877 + 0.00000i
   1.92600 + 0.00000i   0.26967 + 0.00000i
   1.92700 + 0.00000i   0.27057 + 0.00000i
   1.92800 + 0.00000i   0.27146 + 0.00000i
   1.92900 + 0.00000i   0.27236 + 0.00000i
   1.93000 + 0.00000i   0.27325 + 0.00000i
   1.93100 + 0.00000i   0.27414 + 0.00000i
   1.93200 + 0.00000i   0.27503 + 0.00000i
   1.93300 + 0.00000i   0.27592 + 0.00000i
   1.93400 + 0.00000i   0.27680 + 0.00000i
   1.93500 + 0.00000i   0.27769 + 0.00000i
   1.93600 + 0.00000i   0.27857 + 0.00000i
   1.93700 + 0.00000i   0.27945 + 0.00000i
   1.93800 + 0.00000i   0.28032 + 0.00000i
   1.93900 + 0.00000i   0.28120 + 0.00000i
   1.94000 + 0.00000i   0.28207 + 0.00000i
   1.94100 + 0.00000i   0.28294 + 0.00000i
   1.94200 + 0.00000i   0.28381 + 0.00000i
   1.94300 + 0.00000i   0.28468 + 0.00000i
   1.94400 + 0.00000i   0.28555 + 0.00000i
   1.94500 + 0.00000i   0.28641 + 0.00000i
   1.94600 + 0.00000i   0.28728 + 0.00000i
   1.94700 + 0.00000i   0.28814 + 0.00000i
   1.94800 + 0.00000i   0.28899 + 0.00000i
   1.94900 + 0.00000i   0.28985 + 0.00000i
   1.95000 + 0.00000i   0.29071 + 0.00000i
   1.95100 + 0.00000i   0.29156 + 0.00000i
   1.95200 + 0.00000i   0.29241 + 0.00000i
   1.95300 + 0.00000i   0.29326 + 0.00000i
   1.95400 + 0.00000i   0.29411 + 0.00000i
   1.95500 + 0.00000i   0.29496 + 0.00000i
   1.95600 + 0.00000i   0.29580 + 0.00000i
   1.95700 + 0.00000i   0.29664 + 0.00000i
   1.95800 + 0.00000i   0.29749 + 0.00000i
   1.95900 + 0.00000i   0.29833 + 0.00000i
   1.96000 + 0.00000i   0.29916 + 0.00000i
   1.96100 + 0.00000i   0.30000 + 0.00000i
   1.96200 + 0.00000i   0.30083 + 0.00000i
   1.96300 + 0.00000i   0.30166 + 0.00000i
   1.96400 + 0.00000i   0.30250 + 0.00000i
   1.96500 + 0.00000i   0.30332 + 0.00000i
   1.96600 + 0.00000i   0.30415 + 0.00000i
   1.96700 + 0.00000i   0.30498 + 0.00000i
   1.96800 + 0.00000i   0.30580 + 0.00000i
   1.96900 + 0.00000i   0.30662 + 0.00000i
   1.97000 + 0.00000i   0.30744 + 0.00000i
   1.97100 + 0.00000i   0.30826 + 0.00000i
   1.97200 + 0.00000i   0.30908 + 0.00000i
   1.97300 + 0.00000i   0.30989 + 0.00000i
   1.97400 + 0.00000i   0.31071 + 0.00000i
   1.97500 + 0.00000i   0.31152 + 0.00000i
   1.97600 + 0.00000i   0.31233 + 0.00000i
   1.97700 + 0.00000i   0.31314 + 0.00000i
   1.97800 + 0.00000i   0.31395 + 0.00000i
   1.97900 + 0.00000i   0.31475 + 0.00000i
   1.98000 + 0.00000i   0.31555 + 0.00000i
   1.98100 + 0.00000i   0.31636 + 0.00000i
   1.98200 + 0.00000i   0.31716 + 0.00000i
   1.98300 + 0.00000i   0.31796 + 0.00000i
   1.98400 + 0.00000i   0.31875 + 0.00000i
   1.98500 + 0.00000i   0.31955 + 0.00000i
   1.98600 + 0.00000i   0.32034 + 0.00000i
   1.98700 + 0.00000i   0.32113 + 0.00000i
   1.98800 + 0.00000i   0.32192 + 0.00000i
   1.98900 + 0.00000i   0.32271 + 0.00000i
   1.99000 + 0.00000i   0.32350 + 0.00000i
   1.99100 + 0.00000i   0.32429 + 0.00000i
   1.99200 + 0.00000i   0.32507 + 0.00000i
   1.99300 + 0.00000i   0.32585 + 0.00000i
   1.99400 + 0.00000i   0.32663 + 0.00000i
   1.99500 + 0.00000i   0.32741 + 0.00000i
   1.99600 + 0.00000i   0.32819 + 0.00000i
   1.99700 + 0.00000i   0.32897 + 0.00000i
   1.99800 + 0.00000i   0.32974 + 0.00000i
   1.99900 + 0.00000i   0.33052 + 0.00000i
   2.00000 + 0.00000i   0.33129 + 0.00000i
   2.00100 + 0.00000i   0.33206 + 0.00000i
   2.00200 + 0.00000i   0.33283 + 0.00000i
   2.00300 + 0.00000i   0.33359 + 0.00000i
   2.00400 + 0.00000i   0.33436 + 0.00000i
   2.00500 + 0.00000i   0.33512 + 0.00000i
   2.00600 + 0.00000i   0.33589 + 0.00000i
   2.00700 + 0.00000i   0.33665 + 0.00000i
   2.00800 + 0.00000i   0.33741 + 0.00000i
   2.00900 + 0.00000i   0.33816 + 0.00000i
   2.01000 + 0.00000i   0.33892 + 0.00000i
