3	3.8530671218
4	2.2675839978
5	1.7874223517
6	1.5653766257
7	1.4393143273
8	1.3585850943
9	1.3026435124
10	1.2616657234
11	1.2303892452
12	1.2057501292
13	1.1858470533
14	1.1694392305
15	1.1556832319
16	1.1439860861
17	1.1339189357
18	1.1251640455
19	1.1174810647
20	1.1106848589

